"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"1","1966","14","Chhattisgarh","Durg","73.3","0.5","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.0","0.0"
"1","1967","14","Chhattisgarh","Durg","100.7","0.6","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.01"
"1","1968","14","Chhattisgarh","Durg","124.6","0.9","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.4","0.0"
"1","1969","14","Chhattisgarh","Durg","130.8","0.8","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.0"
"1","1970","14","Chhattisgarh","Durg","131.3","1.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.3","0.01"
"1","1971","14","Chhattisgarh","Durg","141.4","1.4","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.0","0.0","2.3","0.01"
"1","1972","14","Chhattisgarh","Durg","133.7","1.7","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.3","0.0"
"1","1973","14","Chhattisgarh","Durg","147.0","2.8","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.02"
"1","1974","14","Chhattisgarh","Durg","89.7","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","2.1","0.01"
"1","1975","14","Chhattisgarh","Durg","130.2","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","2.3","0.02"
"1","1976","14","Chhattisgarh","Durg","141.6","6.9","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.4","0.4","0.0","0.0","0.0","0.1","0.0","2.1","0.02"
"1","1977","14","Chhattisgarh","Durg","161.9","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","2.9","0.26"
"1","1978","14","Chhattisgarh","Durg","179.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","2.8","0.25"
"1","1979","14","Chhattisgarh","Durg","194.4","5.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.6","0.7","0.0","0.0","0.0","0.1","0.0","2.9","0.21"
"1","1980","14","Chhattisgarh","Durg","186.8","5.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.1","0.0","3.1","0.17"
"1","1981","14","Chhattisgarh","Durg","189.9","5.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.1","0.0","3.4","0.23"
"1","1982","14","Chhattisgarh","Durg","194.5","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","3.5","0.16"
"1","1983","14","Chhattisgarh","Durg","202.2","6.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.1","0.0","0.0","0.1","0.0","3.7","0.19"
"1","1984","14","Chhattisgarh","Durg","217.1","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.1","0.3","0.0","0.0","0.0","0.1","0.0","3.9","0.16"
"1","1985","14","Chhattisgarh","Durg","215.6","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.3","0.5","0.1","0.0","0.0","0.1","0.0","4.2","0.25"
"1","1986","14","Chhattisgarh","Durg","244.7","4.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.1","0.3","0.0","0.0","0.0","0.1","0.0","4.5","0.29"
"1","1987","14","Chhattisgarh","Durg","209.5","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.1","0.4","0.0","0.0","0.0","0.1","0.0","5.0","0.12"
"1","1988","14","Chhattisgarh","Durg","204.4","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.1","0.5","0.0","0.0","0.0","0.1","0.0","5.3","0.24"
"1","1989","14","Chhattisgarh","Durg","216.2","5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.1","0.7","0.0","0.0","0.0","0.1","0.0","6.2","0.1"
"1","1990","14","Chhattisgarh","Durg","215.58","3.76","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.39","-1.0"
"1","1991","14","Chhattisgarh","Durg","259.19","4.65","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.14","-1.0"
"1","1992","14","Chhattisgarh","Durg","270.3","4.66","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.79","-1.0"
"1","1993","14","Chhattisgarh","Durg","280.48","5.73","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5.49","-1.0"
"1","1994","14","Chhattisgarh","Durg","283.76","6.81","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5.48","-1.0"
"1","1995","14","Chhattisgarh","Durg","290.5","6.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.11","-1.0"
"1","1996","14","Chhattisgarh","Durg","285.16","6.46","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.36","-1.0"
"1","1997","14","Chhattisgarh","Durg","291.0","5.72","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.39","-1.0"
"1","1998","14","Chhattisgarh","Durg","252.479","6.544","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.709","-1.0"
"1","1999","14","Chhattisgarh","Durg","300.583","7.397","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","9.056","-1.0"
"1","2000","14","Chhattisgarh","Durg","235.083","9.674","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.78","-1.0","-1.0","1.171","-1.0","-1.0","-1.0","-1.0","-1.0","9.554","-1.0"
"1","2001","14","Chhattisgarh","Durg","303.093","11.864","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.198","-1.0","-1.0","3.649","-1.0","-1.0","-1.0","-1.0","-1.0","10.957","-1.0"
"1","2002","14","Chhattisgarh","Durg","258.576","12.023","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7.295","-1.0","-1.0","7.907","-1.0","-1.0","-1.0","1.15","-1.0","10.93","-1.0"
"1","2003","14","Chhattisgarh","Durg","262.396","13.503","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","11.121","-1.0","-1.0","11.724","-1.0","-1.0","-1.0","2.319","-1.0","11.31","-1.0"
"1","2004","14","Chhattisgarh","Durg","303.976","13.441","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","21.966","-1.0","-1.0","22.526","-1.0","-1.0","-1.0","2.759","-1.0","12.472","-1.0"
"1","2005","14","Chhattisgarh","Durg","311.889","13.47","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","28.107","-1.0","-1.0","28.706","-1.0","-1.0","-1.0","4.306","-1.0","13.02","-1.0"
"1","2006","14","Chhattisgarh","Durg","326.318","13.956","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","35.183","-1.0","-1.0","35.811","-1.0","-1.0","-1.0","7.554","-1.0","12.648","-1.0"
"1","2007","14","Chhattisgarh","Durg","339.7","16.616","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","46.913","-1.0","-1.0","47.549","-1.0","-1.0","-1.0","2.15","-1.0","13.815","-1.0"
"1","2008","14","Chhattisgarh","Durg","324.632","18.262","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","59.337","-1.0","-1.0","60.065","-1.0","-1.0","-1.0","1.16","-1.0","15.165","-1.0"
"1","2009","14","Chhattisgarh","Durg","292.525","22.516","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","61.693","-1.0","4.905","68.616","-1.0","-1.0","-1.0","1.0","-1.0","17.964","-1.0"
"1","2010","14","Chhattisgarh","Durg","327.533","25.678","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","71.919","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5.278","-1.0","18.433","-1.0"
"1","2011","14","Chhattisgarh","Durg","338.588","28.442","0.0","0.0","0.0","0.0","0.41","0.0","0.1","79.586","0.02","1.014","80.627","0.014","0.03","0.01","8.702","0.08","21.527","-1.0"
"1","2012","14","Chhattisgarh","Durg","346.117","28.287","0.0","0.01","0.01","0.0","0.42","0.0","0.14","91.011","0.0","1.68","92.681","0.014","0.0","0.01","13.036","0.1","22.204","-1.0"
"1","2013","14","Chhattisgarh","Durg","359.045","26.273","0.0","0.0","0.0","0.0","0.62","0.0","0.13","109.006","0.32","0.956","110.29","0.014","0.01","0.014","11.542","0.04","23.253","-1.0"
"1","2014","14","Chhattisgarh","Durg","372.725","28.773","0.0","0.0","0.0","0.0","0.98","0.0","0.11","103.121","0.02","1.536","104.667","0.014","0.02","0.0","14.38","0.03","23.958","-1.0"
"1","2015","14","Chhattisgarh","Durg","361.631","32.704","0.0","0.01","0.01","0.0","2.26","0.0","0.03","106.756","0.0","1.355","108.121","0.194","0.09","0.45","17.041","0.04","27.731","0.169"
"1","2016","14","Chhattisgarh","Durg","396.554","36.094","0.01","0.0","0.02","0.0","0.76","0.0","0.01","112.727","0.03","1.771","114.539","0.021","0.01","0.0","17.503","0.06","28.539","0.049"
"1","2017","14","Chhattisgarh","Durg","352.733","38.694","0.001","0.002","0.003","0.005","1.473","0.0","0.0","171.597","0.042","2.126","173.765","0.067","0.017","0.038","19.82","0.234","28.992","0.039"
"1","2018","14","Chhattisgarh","Durg","416.819","39.464","0.012","0.017","0.029","0.003","3.768","0.0","0.0","170.162","0.102","1.742","172.007","0.038","0.084","0.035","26.769","1.0","34.598","0.049"
"1","2019","14","Chhattisgarh","Durg","437.087","46.479","0.003","0.01","0.013","0.003","3.423","0.005","0.038","161.421","0.095","1.029","162.545","0.015","0.009","0.02","16.858","1.739","25.942","0.103"
"1","2020","14","Chhattisgarh","Durg","507.292","92.099","0.013","0.002","0.015","0.0","2.563","0.0","0.049","134.895","0.152","2.03","137.077","0.016","0.031","0.021","17.36","2.525","27.66","0.104"
"2","1966","14","Chhattisgarh","Bastar","10.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.9","0.0"
"2","1967","14","Chhattisgarh","Bastar","10.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.0","0.0"
"2","1968","14","Chhattisgarh","Bastar","9.7","0.1","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","0.9","0.0"
"2","1969","14","Chhattisgarh","Bastar","10.6","0.2","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.0","1.1","0.0"
"2","1970","14","Chhattisgarh","Bastar","10.5","0.2","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.1","0.0"
"2","1971","14","Chhattisgarh","Bastar","10.3","0.4","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1972","14","Chhattisgarh","Bastar","10.1","0.4","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1973","14","Chhattisgarh","Bastar","9.9","0.8","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1974","14","Chhattisgarh","Bastar","5.2","0.9","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","1.1","0.0"
"2","1975","14","Chhattisgarh","Bastar","5.1","1.3","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.1","0.0"
"2","1976","14","Chhattisgarh","Bastar","5.7","1.2","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.0","0.0"
"2","1977","14","Chhattisgarh","Bastar","5.5","1.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","1.2","0.0"
"2","1978","14","Chhattisgarh","Bastar","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.2","0.0"
"2","1979","14","Chhattisgarh","Bastar","7.4","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.2","0.0"
"2","1980","14","Chhattisgarh","Bastar","7.8","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.1","0.0"
"2","1981","14","Chhattisgarh","Bastar","9.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1982","14","Chhattisgarh","Bastar","10.1","0.7","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.3","0.0","1.3","0.0"
"2","1983","14","Chhattisgarh","Bastar","10.5","0.7","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1984","14","Chhattisgarh","Bastar","13.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1985","14","Chhattisgarh","Bastar","13.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.3","0.0"
"2","1986","14","Chhattisgarh","Bastar","15.3","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.4","0.0"
"2","1987","14","Chhattisgarh","Bastar","16.2","0.7","0.3","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.5","0.0"
"2","1988","14","Chhattisgarh","Bastar","15.4","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.3","0.0","1.8","0.0"
"2","1989","14","Chhattisgarh","Bastar","16.9","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.2","0.0","1.8","0.0"
"2","1990","14","Chhattisgarh","Bastar","12.06","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1991","14","Chhattisgarh","Bastar","14.28","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1992","14","Chhattisgarh","Bastar","14.85","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1993","14","Chhattisgarh","Bastar","15.09","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1994","14","Chhattisgarh","Bastar","14.59","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1995","14","Chhattisgarh","Bastar","13.82","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1996","14","Chhattisgarh","Bastar","14.15","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1997","14","Chhattisgarh","Bastar","13.48","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1998","14","Chhattisgarh","Bastar","27.79","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1999","14","Chhattisgarh","Bastar","16.47","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2000","14","Chhattisgarh","Bastar","16.21","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2001","14","Chhattisgarh","Bastar","18.54","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2002","14","Chhattisgarh","Bastar","18.17","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2003","14","Chhattisgarh","Bastar","16.06","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2004","14","Chhattisgarh","Bastar","17.85","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2005","14","Chhattisgarh","Bastar","19.29","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2006","14","Chhattisgarh","Bastar","22.16","-1.0","-1.0","-1.0","-1.0","-1.0","2.29","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.82","-1.0"
"2","2007","14","Chhattisgarh","Bastar","23.13","-1.0","-1.0","-1.0","-1.0","-1.0","2.36","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.45","-1.0","0.9","-1.0"
"2","2008","14","Chhattisgarh","Bastar","23.14","-1.0","-1.0","-1.0","-1.0","-1.0","2.71","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.76","-1.0","1.04","-1.0"
"2","2009","14","Chhattisgarh","Bastar","23.14","-1.0","-1.0","-1.0","-1.0","-1.0","3.08","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.33","-1.0","2.56","-1.0"
"2","2010","14","Chhattisgarh","Bastar","24.9","-1.0","-1.0","-1.0","-1.0","-1.0","3.82","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.14","-1.0"
"2","2011","14","Chhattisgarh","Bastar","27.09","1.09","0.0","0.0","0.0","0.0","7.37","0.0","0.0","0.1","0.0","0.27","0.38","0.0","0.0","0.0","0.75","0.0","3.89","-1.0"
"2","2012","14","Chhattisgarh","Bastar","28.22","1.07","0.0","0.0","0.0","0.0","8.1","0.0","0.0","0.11","0.0","0.22","0.33","0.0","0.0","0.0","0.54","0.0","3.8","-1.0"
"2","2013","14","Chhattisgarh","Bastar","29.8","0.88","0.0","0.0","0.0","0.0","8.72","0.0","0.0","0.11","0.0","0.27","0.37","0.0","0.0","0.0","0.73","0.0","5.98","-1.0"
"2","2014","14","Chhattisgarh","Bastar","31.07","0.73","0.0","0.0","0.0","0.0","8.93","0.0","0.0","0.13","0.0","0.26","0.39","0.0","0.0","0.0","0.73","0.0","6.05","-1.0"
"2","2015","14","Chhattisgarh","Bastar","32.58","0.74","0.0","0.0","0.0","0.0","8.75","0.0","0.0","0.17","0.0","0.29","0.45","0.0","0.0","0.0","0.78","0.0","6.18","0.0"
"2","2016","14","Chhattisgarh","Bastar","32.19","0.62","0.0","0.0","0.0","0.0","9.23","0.0","0.0","0.11","0.0","0.34","0.45","0.0","0.0","0.01","0.76","0.0","6.21","0.0"
"2","2017","14","Chhattisgarh","Bastar","32.078","1.191","0.0","0.0","0.0","0.0","10.145","0.0","0.0","0.339","0.0","0.378","0.717","0.002","0.0","0.008","0.616","0.0","5.989","0.0"
"2","2018","14","Chhattisgarh","Bastar","43.045","0.938","0.0","0.0","0.0","0.0","10.01","0.0","0.0","0.286","0.0","0.428","0.714","0.0","0.004","0.03","0.525","0.0","6.026","0.0"
"2","2019","14","Chhattisgarh","Bastar","39.02","0.817","0.0","0.0","0.0","0.0","14.523","0.0","0.0","0.258","0.0","0.577","0.835","0.003","0.005","0.083","0.363","0.0","5.323","0.003"
"2","2020","14","Chhattisgarh","Bastar","44.441","0.812","0.0","0.001","0.001","0.0","13.118","0.002","0.0","0.214","0.001","0.665","0.88","0.004","0.0","0.005","0.335","0.0","4.791","0.003"
"3","1966","14","Chhattisgarh","Raipur","181.2","0.5","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","3.1","0.0"
"3","1967","14","Chhattisgarh","Raipur","179.3","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.7","0.0"
"3","1968","14","Chhattisgarh","Raipur","201.4","0.9","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.2","0.0","3.8","0.0"
"3","1969","14","Chhattisgarh","Raipur","207.0","0.7","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.0","0.0","3.8","0.0"
"3","1970","14","Chhattisgarh","Raipur","198.8","1.1","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.0","0.0","4.1","0.0"
"3","1971","14","Chhattisgarh","Raipur","210.7","1.7","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.4","0.0","0.1","0.5","0.0","0.0","0.0","1.0","0.0","4.2","0.01"
"3","1972","14","Chhattisgarh","Raipur","209.1","5.5","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","4.2","0.01"
"3","1973","14","Chhattisgarh","Raipur","191.0","7.6","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.8","0.0","4.1","0.02"
"3","1974","14","Chhattisgarh","Raipur","162.3","8.4","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.9","0.0","3.6","0.01"
"3","1975","14","Chhattisgarh","Raipur","180.8","17.2","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.8","0.0","3.7","0.02"
"3","1976","14","Chhattisgarh","Raipur","220.8","11.2","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","0.9","0.0","3.0","0.03"
"3","1977","14","Chhattisgarh","Raipur","241.9","14.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","0.8","0.0","3.6","0.03"
"3","1978","14","Chhattisgarh","Raipur","268.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.3","0.0","0.0","0.0","0.8","0.0","3.7","0.04"
"3","1979","14","Chhattisgarh","Raipur","278.1","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.3","0.0","0.0","0.0","0.9","0.0","3.6","0.06"
